Orthogroup	HART001	HART027	HART058	HART060	HART061	HART062	HART063	HART067	HART068	N1523	N9750	Total
OG0004354	2	2	2	2	2	2	2	2	2	1	2	21
OG0004355	2	2	2	2	2	2	2	2	2	1	2	21
OG0004356	2	2	2	2	2	2	2	2	2	1	2	21
OG0004357	2	2	2	2	2	2	2	2	2	1	2	21
OG0004358	2	2	2	2	2	2	2	2	2	1	2	21
OG0004359	2	2	2	2	2	2	2	2	2	1	2	21
OG0004360	2	2	2	2	2	2	2	2	2	1	2	21
OG0004361	2	2	2	2	2	2	2	2	2	1	2	21
OG0004362	2	2	2	2	2	2	2	2	2	1	2	21
OG0004363	2	2	2	2	2	2	2	2	2	1	2	21
OG0004364	2	2	2	2	2	2	2	2	2	1	2	21
OG0004365	2	2	2	2	2	2	2	2	2	1	2	21
OG0004366	2	2	2	2	2	2	2	2	2	1	2	21
OG0004367	2	2	2	2	2	2	2	2	2	1	2	21
OG0004368	2	2	2	2	2	2	2	2	2	1	2	21
OG0004369	2	2	2	2	2	2	2	2	2	1	2	21
OG0004370	2	2	2	2	2	2	2	2	2	1	2	21
OG0004371	2	2	2	2	2	2	2	2	2	1	2	21
OG0004372	2	2	2	2	2	2	2	2	2	1	2	21
OG0004373	2	2	2	2	2	2	2	2	2	1	2	21
OG0004374	2	2	2	2	2	2	2	2	2	1	2	21
OG0004375	2	2	2	2	2	2	2	2	2	1	2	21
OG0004376	2	2	2	2	2	2	2	2	2	1	2	21
OG0004377	2	2	2	2	2	2	2	2	2	1	2	21
OG0004378	2	2	2	2	2	2	2	2	2	1	2	21
OG0004379	2	2	2	2	2	2	2	2	2	1	2	21
OG0004380	2	2	2	2	2	2	2	1	2	2	2	21
OG0004381	2	2	2	2	2	2	2	2	2	1	2	21
OG0004382	2	2	2	2	2	2	2	2	2	1	2	21
OG0004383	2	2	2	2	2	2	2	2	2	1	2	21
OG0004384	2	2	2	2	2	2	2	2	2	1	2	21
OG0004385	2	2	2	2	2	2	2	2	2	1	2	21
OG0004386	2	2	2	2	2	2	2	2	2	1	2	21
OG0004387	2	2	2	2	2	2	2	2	2	1	2	21
OG0004388	2	2	2	2	2	2	2	2	2	1	2	21
OG0004389	2	2	2	2	2	2	2	2	2	1	2	21
OG0004390	2	2	2	2	2	2	2	2	2	1	2	21
OG0004391	2	2	2	2	2	2	2	2	2	1	2	21
OG0004392	2	2	2	2	2	2	2	2	2	1	2	21
OG0004393	2	2	2	2	2	2	2	2	2	1	2	21
OG0004394	2	2	2	2	2	2	2	2	2	1	2	21
OG0004395	2	2	2	2	2	2	2	2	2	1	2	21
OG0004396	2	2	2	2	2	2	2	2	2	1	2	21
OG0004397	2	2	2	2	2	2	2	2	2	1	2	21
OG0004398	2	2	2	2	2	2	2	2	2	1	2	21
OG0004399	2	2	2	2	2	2	2	2	2	1	2	21
OG0004400	2	2	2	2	2	2	2	2	2	1	2	21
OG0004401	2	2	2	2	2	2	2	2	2	1	2	21
OG0004402	2	2	2	2	2	2	2	2	2	1	2	21
OG0004403	2	2	2	2	2	2	2	2	2	1	2	21
OG0004404	2	2	2	2	2	2	2	2	2	1	2	21
OG0004405	2	2	2	2	2	2	2	2	2	1	2	21
OG0004406	2	2	2	2	2	2	2	2	2	1	2	21
OG0004407	2	2	2	2	2	2	2	2	2	1	2	21
OG0004408	2	2	2	2	2	2	2	2	2	1	2	21
OG0004409	2	2	2	2	2	2	2	2	2	1	2	21
OG0004410	2	2	2	2	2	2	2	2	2	1	2	21
OG0004411	2	2	2	2	2	2	2	2	2	1	2	21
OG0004412	2	2	2	2	2	2	2	2	2	1	2	21
OG0004413	2	2	2	2	2	2	2	2	2	1	2	21
OG0004414	2	2	2	2	2	2	2	2	2	1	2	21
OG0004415	2	2	2	2	2	2	2	2	2	1	2	21
OG0004416	2	2	2	2	2	2	2	2	2	1	2	21
OG0004417	2	2	2	2	2	2	2	2	2	1	2	21
OG0004418	2	2	2	2	2	2	2	2	2	1	2	21
OG0004419	2	2	2	2	2	2	2	2	2	1	2	21
OG0004420	2	1	2	2	2	2	2	2	2	2	2	21
OG0004421	2	2	2	2	2	2	2	2	2	1	2	21
OG0004422	2	2	2	2	2	2	2	2	2	1	2	21
OG0004423	2	2	2	2	2	2	2	2	2	1	2	21
OG0004424	2	2	2	2	2	2	2	2	2	1	2	21
OG0004425	2	2	2	2	2	2	2	2	2	1	2	21
OG0004426	2	2	2	2	2	2	2	2	2	1	2	21
OG0004427	2	2	2	2	2	2	2	2	2	1	2	21
OG0004428	2	2	2	2	2	2	2	2	2	1	2	21
OG0004429	2	2	2	2	2	2	2	2	2	1	2	21
OG0004430	2	2	2	2	2	2	2	2	2	1	2	21
OG0004431	2	2	2	2	2	2	2	2	2	1	2	21
OG0004432	3	2	3	1	2	2	3	2	1	1	1	21
OG0004433	2	2	2	2	2	2	2	2	2	1	2	21
OG0004434	2	2	2	2	2	2	2	2	2	1	2	21
OG0004435	2	2	2	2	2	2	2	2	2	1	2	21
OG0004436	2	2	2	2	2	2	3	2	1	1	2	21
OG0004437	2	2	2	2	2	2	2	2	2	1	2	21
OG0004438	2	2	2	2	2	2	2	2	2	1	2	21
OG0004439	2	2	2	2	2	2	2	2	2	1	2	21
OG0004440	2	2	2	2	2	2	2	2	1	2	2	21
OG0004441	2	2	2	2	2	2	2	2	2	1	2	21
OG0004442	2	2	2	2	2	2	2	2	2	1	2	21
OG0004443	2	2	2	2	2	2	2	2	2	1	2	21
OG0004444	2	2	2	2	2	2	2	2	2	1	2	21
OG0004445	2	2	2	2	2	2	2	2	2	1	2	21
OG0004446	2	2	2	2	2	2	2	2	2	1	2	21
OG0004447	2	2	2	2	2	2	2	2	2	1	2	21
OG0004448	2	2	2	2	2	2	2	2	2	1	2	21
OG0004449	2	2	2	2	2	2	2	2	2	1	2	21
OG0004450	2	2	2	2	2	2	2	2	2	1	2	21
OG0004451	2	2	2	2	2	2	2	2	2	1	2	21
OG0004452	2	2	2	2	2	2	2	2	2	1	2	21
OG0004453	2	2	2	2	2	2	2	2	2	1	2	21
OG0004454	2	2	2	2	2	2	2	2	2	1	2	21
OG0004455	2	2	2	2	2	2	2	2	2	1	2	21
OG0004456	2	2	2	2	2	2	2	2	2	1	2	21
OG0004457	2	2	2	2	2	2	2	2	2	1	2	21
OG0004458	2	1	2	2	2	2	2	2	2	2	2	21
OG0004459	2	2	2	2	2	2	2	2	2	1	2	21
OG0004460	2	2	2	2	2	2	2	2	2	1	2	21
OG0004461	2	2	2	2	2	2	2	2	2	1	2	21
OG0004462	2	2	2	2	2	2	2	2	2	1	2	21
OG0004463	2	2	2	2	2	2	2	2	2	1	2	21
OG0004464	2	2	2	2	2	2	2	2	2	1	2	21
OG0004465	2	2	2	2	2	2	2	2	2	1	2	21
OG0004466	2	2	2	2	2	2	2	2	2	1	2	21
OG0004467	2	2	2	2	2	2	2	2	2	1	2	21
OG0004468	2	2	2	2	2	2	2	2	2	1	2	21
OG0004469	2	2	2	2	2	2	2	2	2	1	2	21
OG0004470	2	2	2	2	2	2	2	2	2	1	2	21
OG0004471	2	2	2	2	1	2	2	2	2	2	2	21
OG0004472	2	2	2	2	2	2	2	2	2	1	2	21
OG0004473	2	2	2	2	2	2	2	2	2	1	2	21
OG0004474	2	2	2	2	2	2	2	2	2	1	2	21
OG0004475	2	2	2	2	2	2	2	2	2	1	2	21
OG0004476	2	2	2	2	2	2	2	2	2	1	2	21
OG0004477	2	2	2	2	2	2	2	2	2	1	2	21
OG0004478	2	2	2	2	2	2	2	2	2	1	2	21
OG0004479	2	2	2	2	2	2	2	2	2	1	2	21
OG0004480	2	2	2	2	2	2	2	2	2	1	2	21
OG0004481	2	2	2	2	2	2	2	2	2	1	2	21
OG0004482	2	2	2	2	2	2	2	2	2	1	2	21
OG0004483	2	2	2	2	2	2	2	2	2	1	2	21
OG0004484	2	2	2	2	2	2	2	2	2	1	2	21
OG0004485	2	2	2	2	2	2	2	2	2	1	2	21
OG0004486	2	2	2	2	2	2	2	2	2	1	2	21
OG0004487	2	2	2	2	2	2	2	2	2	1	2	21
OG0004488	2	2	2	2	2	2	2	2	2	1	2	21
OG0004489	2	2	2	2	2	2	2	2	2	1	2	21
OG0004490	2	2	2	2	2	2	2	2	2	1	2	21
OG0004491	2	2	2	2	2	2	2	2	2	1	2	21
OG0004492	2	2	2	2	2	2	2	2	2	1	2	21
OG0004493	2	2	2	2	2	2	2	2	2	1	2	21
OG0004494	2	2	2	2	2	2	2	2	2	1	2	21
OG0004495	2	2	2	2	2	2	2	2	2	1	2	21
OG0004496	2	2	2	2	2	2	2	2	2	1	2	21
OG0004497	2	2	2	2	2	2	2	2	2	1	2	21
OG0004498	2	2	2	2	2	2	2	2	2	1	2	21
OG0004499	2	2	2	2	2	2	2	2	2	1	2	21
OG0004500	2	2	2	2	2	2	2	2	2	1	2	21
OG0004501	2	2	2	2	2	2	2	2	2	1	2	21
OG0004502	2	2	2	2	2	2	2	2	2	1	2	21
OG0004503	2	2	2	2	2	2	2	2	2	1	2	21
OG0004504	2	2	2	2	2	2	2	2	2	1	2	21
OG0004505	2	2	2	2	2	2	2	2	2	1	2	21
OG0004506	2	2	2	2	2	2	2	2	2	1	2	21
OG0004507	2	2	2	2	2	2	2	2	2	1	2	21
OG0004508	2	2	2	2	2	2	2	2	2	1	2	21
OG0004509	2	2	2	2	2	2	2	2	2	1	2	21
OG0004510	2	2	2	2	2	2	2	2	2	2	1	21
OG0004511	1	2	2	2	2	2	2	1	3	1	3	21
OG0004512	2	2	2	2	2	2	2	2	2	1	2	21
OG0004513	2	2	2	2	2	2	2	2	2	1	2	21
OG0004514	2	2	2	2	2	2	2	2	2	1	2	21
OG0004515	2	2	2	2	2	2	2	2	2	1	2	21
OG0004516	2	2	2	2	2	2	2	2	2	1	2	21
OG0004517	2	2	2	2	2	2	2	2	2	1	2	21
OG0004518	2	2	2	2	2	2	2	2	2	1	2	21
OG0004519	2	2	2	2	2	2	2	2	2	1	2	21
OG0004520	2	2	2	2	2	2	2	2	2	1	2	21
OG0004521	2	2	2	2	2	2	2	2	2	1	2	21
OG0004522	2	2	2	2	2	2	2	2	2	1	2	21
OG0004523	2	2	2	2	2	2	2	2	2	1	2	21
OG0004524	2	2	2	2	2	2	2	2	2	1	2	21
OG0004525	2	2	2	2	2	2	2	2	2	1	2	21
OG0004526	1	2	2	2	2	2	2	2	2	2	2	21
OG0004527	2	2	2	2	2	2	2	2	2	1	2	21
OG0004528	2	1	2	1	2	2	2	2	2	4	1	21
OG0004529	2	2	2	2	2	2	2	2	2	1	2	21
OG0004530	2	2	2	2	2	2	2	2	2	1	2	21
OG0004531	2	2	2	2	2	2	2	2	2	1	2	21
OG0004532	2	2	2	2	2	2	2	2	2	1	2	21
OG0004533	2	2	2	2	2	2	2	2	2	1	2	21
OG0004534	2	2	2	2	2	2	2	2	2	1	2	21
OG0004535	2	2	2	2	2	2	2	2	2	1	2	21
OG0004536	2	2	2	2	2	2	2	2	2	1	2	21
OG0004537	2	2	2	2	2	2	2	2	2	1	2	21
OG0004538	2	2	2	2	2	2	2	2	2	1	2	21
OG0004539	2	2	2	2	2	2	2	2	2	1	2	21
OG0004540	2	2	2	2	2	2	2	2	2	1	2	21
OG0004541	2	2	2	2	2	2	2	2	2	1	2	21
OG0004542	2	2	2	2	2	2	2	2	2	1	2	21
OG0004543	2	2	2	2	2	2	2	2	2	1	2	21
OG0004544	2	2	2	2	2	2	2	2	2	1	2	21
OG0004545	2	2	2	2	2	2	2	2	2	1	2	21
OG0004546	2	2	2	2	2	2	2	2	2	1	2	21
OG0004547	2	2	2	2	2	2	2	2	2	1	2	21
OG0004548	2	2	2	2	2	2	2	2	2	1	2	21
OG0004549	2	2	2	2	2	2	2	2	2	1	2	21
OG0004550	2	2	2	1	2	2	2	2	2	2	2	21
OG0004551	2	2	2	2	2	2	2	2	2	1	2	21
OG0004552	2	2	2	2	2	2	2	2	2	1	2	21
OG0004553	2	2	2	2	2	2	2	2	2	1	2	21
OG0004554	2	2	2	2	2	2	2	2	2	1	2	21
OG0004555	2	2	2	2	2	2	2	2	2	1	2	21
OG0004556	2	2	2	2	2	2	2	2	2	1	2	21
OG0004557	2	2	2	2	2	1	2	2	2	2	2	21
OG0004558	2	2	2	2	2	2	2	2	2	1	2	21
OG0004559	2	2	2	2	2	2	2	2	2	1	2	21
OG0004560	2	2	2	2	2	2	2	2	2	1	2	21
OG0004561	2	2	2	2	2	2	2	2	2	1	2	21
OG0004562	2	2	2	2	2	2	2	2	2	1	2	21
OG0004563	2	2	2	2	2	2	2	2	2	1	2	21
OG0004564	2	2	2	2	2	2	2	2	2	1	2	21
OG0004565	2	1	3	1	3	2	4	3	1	0	1	21
OG0004566	2	2	2	2	2	2	2	2	2	1	2	21
OG0004567	2	2	2	2	2	2	2	2	2	1	2	21
OG0004568	2	2	2	2	2	2	2	2	2	1	2	21
OG0004569	2	2	2	2	2	2	2	2	2	1	2	21
OG0004570	2	2	2	2	2	2	2	2	2	1	2	21
OG0004571	1	2	2	2	2	2	3	2	2	1	2	21
OG0004572	2	2	2	2	2	2	2	2	2	1	2	21
OG0004573	2	2	2	2	2	2	2	2	2	1	2	21
OG0004574	2	2	2	2	2	2	2	2	2	1	2	21
OG0004575	2	2	2	1	2	2	2	2	1	4	1	21
OG0004576	2	2	2	2	2	2	2	2	2	1	2	21
OG0004577	2	2	2	2	2	2	2	2	2	1	2	21
OG0004578	2	2	2	2	2	2	2	2	2	1	2	21
OG0004579	2	2	2	2	2	2	2	2	2	1	2	21
OG0004580	2	2	2	2	2	2	2	2	2	1	2	21
OG0004581	2	2	2	2	2	2	2	2	2	1	2	21
OG0004582	2	2	2	2	2	2	2	2	2	1	2	21
OG0004583	2	2	2	2	2	2	2	2	2	1	2	21
OG0004584	2	2	2	2	2	2	2	2	2	1	2	21
OG0004585	2	2	2	2	2	2	2	2	2	1	2	21
OG0004586	2	2	2	2	2	2	2	2	2	1	2	21
OG0004587	2	2	2	2	2	2	2	2	2	1	2	21
OG0004588	2	2	2	2	2	2	2	2	2	1	2	21
OG0004589	2	2	2	2	2	2	2	2	2	1	2	21
OG0004590	2	2	2	2	2	2	2	2	2	1	2	21
OG0004591	2	2	2	2	2	2	2	2	2	1	2	21
OG0004592	2	2	2	2	2	2	2	2	2	1	2	21
OG0004593	2	2	2	2	2	2	2	2	2	1	2	21
OG0004594	2	2	2	2	2	2	2	2	2	1	2	21
OG0004595	2	1	2	2	2	2	3	2	2	1	2	21
OG0004596	2	2	2	2	2	2	2	2	2	1	2	21
OG0004597	2	2	2	2	2	2	2	2	2	1	2	21
OG0004598	2	2	2	2	2	2	2	2	2	1	2	21
OG0004599	2	2	2	2	2	2	2	2	2	1	2	21
OG0004600	2	2	2	2	2	2	2	2	2	1	2	21
OG0004601	2	2	2	2	2	2	2	2	2	1	2	21
OG0004602	2	2	2	2	2	2	2	2	2	1	2	21
OG0004603	3	3	2	1	2	2	3	2	1	1	1	21
OG0004604	2	2	2	2	2	2	2	2	2	1	2	21
OG0004605	2	2	2	2	2	2	2	2	2	1	2	21
OG0004606	2	2	2	2	2	2	2	2	2	1	2	21
OG0004607	2	2	2	2	2	2	2	2	2	1	2	21
OG0004608	2	2	2	2	2	2	2	2	2	1	2	21
OG0004609	2	2	2	2	2	2	2	2	2	1	2	21
OG0004610	2	2	2	2	2	2	2	2	2	1	2	21
OG0004611	2	2	2	2	2	2	2	2	2	1	2	21
OG0004612	2	2	2	2	2	2	2	2	2	1	2	21
OG0004613	2	2	2	2	2	2	2	2	2	1	2	21
OG0004614	2	2	2	2	2	2	2	2	2	1	2	21
OG0004615	2	2	2	2	2	2	2	2	2	1	2	21
OG0004616	2	2	2	2	2	2	2	2	2	1	2	21
OG0004617	2	2	2	2	2	2	2	2	2	1	2	21
OG0004618	2	2	2	2	2	2	2	2	2	1	2	21
OG0004619	2	2	2	2	2	2	2	2	2	1	2	21
OG0004620	2	2	2	1	2	2	3	2	2	1	2	21
OG0004621	2	2	2	2	2	2	2	2	2	1	2	21
OG0004622	2	2	2	2	2	2	2	2	2	1	2	21
OG0004623	2	2	2	2	2	2	2	2	2	1	2	21
OG0004624	2	2	2	2	2	2	2	2	2	1	2	21
OG0004625	2	2	2	2	2	2	2	2	2	1	2	21
OG0004626	2	2	2	2	2	2	2	2	2	1	2	21
OG0004627	2	2	2	1	2	2	2	2	2	2	2	21
OG0004628	2	2	2	2	2	2	2	2	2	1	2	21
OG0004629	2	2	2	2	2	2	2	2	2	1	2	21
OG0004630	2	2	2	2	2	2	2	2	2	1	2	21
OG0004631	2	2	2	2	2	2	2	2	2	1	2	21
OG0004632	2	2	2	2	2	2	2	2	2	1	2	21
OG0004633	2	2	2	2	2	2	2	2	2	1	2	21
OG0004634	2	2	2	2	2	2	2	2	2	1	2	21
OG0004635	2	2	2	2	2	2	2	2	2	1	2	21
OG0004636	2	2	2	2	2	2	2	2	2	1	2	21
OG0004637	2	2	2	2	2	2	2	2	2	1	2	21
OG0004638	2	1	2	2	2	1	3	2	1	3	2	21
OG0004639	2	2	2	2	2	2	2	2	2	1	2	21
OG0004640	2	2	2	2	2	2	2	2	2	1	2	21
OG0004641	2	2	2	2	2	2	2	2	2	1	2	21
OG0004642	2	2	2	2	2	2	2	2	2	1	2	21
OG0004643	2	2	2	2	2	2	2	2	2	1	2	21
OG0004644	2	2	2	2	2	2	2	2	2	1	2	21
OG0004645	2	2	2	2	2	2	2	2	2	1	2	21
OG0004646	2	2	2	2	2	2	2	2	2	1	2	21
OG0004647	2	2	2	2	2	2	2	2	2	1	2	21
OG0004648	2	2	2	2	2	2	2	1	2	2	2	21
OG0004649	2	2	2	2	2	2	2	2	2	1	2	21
OG0004650	2	2	2	2	2	2	2	2	2	1	2	21
OG0004651	2	2	2	2	2	2	2	2	2	1	2	21
OG0004652	2	2	2	2	2	2	2	2	2	1	2	21
OG0004653	2	2	2	2	2	2	2	2	2	1	2	21
OG0004654	2	2	2	2	2	2	2	2	2	1	2	21
OG0004655	2	2	2	2	2	2	2	2	2	1	2	21
OG0004656	2	2	2	2	2	2	2	2	2	1	2	21
OG0004657	2	2	2	2	2	2	2	2	2	1	2	21
OG0004658	2	2	2	2	2	2	2	2	2	1	2	21
OG0004659	2	2	2	2	2	2	2	2	2	1	2	21
OG0004660	2	2	2	2	2	2	2	2	2	1	2	21
OG0004661	2	2	2	2	2	2	2	2	2	1	2	21
OG0004662	2	2	2	2	2	2	2	2	2	1	2	21
OG0004663	2	2	2	2	2	2	2	2	2	1	2	21
OG0004664	2	2	2	2	2	2	2	2	2	2	1	21
OG0004665	2	2	2	2	2	2	2	2	2	1	2	21
OG0004666	2	2	2	2	2	2	2	2	2	1	2	21
OG0004667	2	2	2	2	2	2	2	2	2	1	2	21
OG0004668	2	2	2	2	2	2	2	2	2	1	2	21
OG0004669	2	2	2	2	2	2	2	2	2	1	2	21
OG0004670	2	2	2	2	2	2	2	2	2	1	2	21
OG0004671	2	2	2	2	2	2	2	2	2	1	2	21
OG0004672	2	2	2	2	2	2	2	2	2	1	2	21
OG0004673	2	2	2	2	2	2	2	2	2	1	2	21
OG0004674	2	2	2	2	2	2	2	2	2	1	2	21
OG0004675	2	2	2	2	2	2	2	2	2	1	2	21
OG0004676	2	2	2	2	2	2	2	2	2	1	2	21
OG0004677	3	1	2	2	2	2	3	2	1	1	2	21
OG0004678	3	1	2	2	2	2	3	2	1	1	2	21
OG0004679	2	2	2	2	2	2	2	2	2	1	2	21
OG0004680	2	2	2	3	2	2	2	2	1	1	2	21
OG0004681	2	2	2	2	2	2	2	2	2	1	2	21
OG0004682	2	2	2	2	2	2	2	2	2	1	2	21
OG0004683	2	2	2	2	2	2	2	2	2	1	2	21
OG0004684	2	2	2	2	2	2	2	2	2	1	2	21
OG0004685	2	2	2	2	2	2	2	2	2	1	2	21
OG0004686	2	2	2	2	2	2	2	2	2	1	2	21
OG0004687	2	2	2	2	2	2	2	2	2	1	2	21
OG0004688	2	2	2	2	2	2	2	2	2	1	2	21
OG0004689	2	2	2	2	2	2	2	2	2	1	2	21
OG0004690	2	2	2	2	2	2	2	2	2	1	2	21
OG0004691	2	2	2	2	2	2	2	2	2	1	2	21
OG0004692	2	2	2	2	2	2	2	2	2	1	2	21
OG0004693	2	2	2	2	2	2	2	2	2	1	2	21
OG0004694	2	2	2	2	2	2	2	2	2	1	2	21
OG0004695	2	2	2	2	2	2	2	2	2	1	2	21
OG0004696	2	2	2	2	2	2	2	2	2	1	2	21
OG0004697	2	2	2	2	2	2	2	2	2	1	2	21
OG0004698	2	2	2	2	2	2	2	2	2	1	2	21
OG0004699	2	2	2	2	2	2	2	2	2	1	2	21
OG0004700	2	2	2	2	2	2	2	2	2	1	2	21
OG0004701	2	2	2	2	2	2	2	2	2	1	2	21
OG0004702	2	2	2	2	2	2	2	2	2	1	2	21
OG0004703	2	2	2	2	2	2	2	2	2	1	2	21
OG0004704	2	2	2	2	2	2	2	2	2	1	2	21
OG0004705	2	2	2	2	2	2	2	2	2	1	2	21
OG0004706	2	3	2	2	2	2	2	2	2	1	1	21
OG0004707	2	2	2	2	2	2	2	2	2	1	2	21
OG0004708	2	2	2	2	2	2	2	2	2	1	2	21
OG0004709	2	2	2	2	2	2	2	2	2	1	2	21
OG0004710	2	2	2	2	2	2	2	2	2	1	2	21
OG0004711	2	2	2	2	2	2	2	2	2	1	2	21
OG0004712	2	2	2	2	2	2	2	2	2	1	2	21
OG0004713	2	2	2	2	2	2	2	2	2	1	2	21
OG0004714	2	2	2	2	2	2	2	2	2	1	2	21
OG0004715	2	2	2	2	2	2	2	2	2	1	2	21
OG0004716	2	2	2	2	2	2	2	2	2	1	2	21
OG0004717	2	2	2	2	2	2	2	2	2	1	2	21
OG0004718	2	2	2	2	2	2	2	2	2	1	2	21
OG0004719	2	2	2	2	2	2	2	2	2	2	1	21
OG0004720	2	2	2	2	2	2	2	2	2	1	2	21
OG0004721	2	2	2	2	2	2	2	2	2	1	2	21
OG0004722	2	2	2	2	2	2	2	2	2	1	2	21
OG0004723	2	2	2	2	2	2	2	2	2	1	2	21
OG0004724	2	1	2	2	2	2	3	2	2	1	2	21
OG0004725	2	2	2	2	2	2	2	2	2	1	2	21
OG0004726	2	2	2	2	2	2	2	2	2	1	2	21
OG0004727	2	2	2	2	2	2	2	2	2	1	2	21
OG0004728	2	2	2	2	2	2	3	2	1	1	2	21
OG0004729	2	1	2	2	2	2	2	2	2	2	2	21
OG0004730	2	2	2	2	2	2	2	2	2	1	2	21
OG0004731	2	2	2	2	2	2	2	2	2	1	2	21
OG0004732	2	2	2	2	2	2	2	2	2	1	2	21
OG0004733	2	2	2	2	2	2	2	2	2	1	2	21
OG0004734	2	2	2	2	2	2	2	2	2	1	2	21
OG0004735	2	2	2	2	2	2	2	2	2	1	2	21
OG0004736	2	2	2	2	2	2	2	2	2	1	2	21
OG0004737	2	2	2	2	2	2	2	2	2	1	2	21
OG0004738	2	2	2	2	2	2	2	2	2	1	2	21
OG0004739	2	2	2	2	2	2	2	2	2	1	2	21
OG0004740	2	2	2	2	2	2	2	2	2	1	2	21
OG0004741	2	2	2	2	2	2	2	2	2	1	2	21
OG0004742	2	2	2	2	2	2	2	2	2	1	2	21
OG0004743	2	2	2	2	2	2	2	2	2	1	2	21
OG0004744	2	2	2	2	2	2	2	2	2	1	2	21
OG0004745	2	2	2	2	2	2	2	2	2	1	2	21
OG0004746	2	2	2	2	2	2	2	2	2	1	2	21
OG0004747	2	2	2	2	2	2	2	2	2	1	2	21
OG0004748	2	2	2	2	2	2	2	2	2	1	2	21
OG0004749	2	2	2	2	2	2	2	2	2	1	2	21
OG0004750	2	2	2	2	2	2	2	2	2	1	2	21
OG0004751	2	2	2	2	2	2	2	2	2	1	2	21
OG0004752	2	2	2	2	2	2	2	2	2	1	2	21
OG0004753	2	2	2	2	2	2	2	2	2	1	2	21
OG0004754	2	2	2	2	2	2	2	2	2	1	2	21
OG0004755	2	2	2	2	2	2	2	2	2	1	2	21
OG0004756	2	2	2	2	2	2	2	2	2	1	2	21
OG0004757	2	2	2	2	2	2	2	2	2	1	2	21
OG0004758	2	2	2	2	2	2	2	2	2	1	2	21
OG0004759	2	2	1	1	2	2	4	1	2	2	2	21
OG0004760	2	2	2	2	2	2	2	2	2	1	2	21
OG0004761	2	2	2	2	2	2	2	2	2	1	2	21
OG0004762	2	2	2	2	2	2	2	2	2	1	2	21
OG0004763	2	2	2	2	2	2	2	2	2	1	2	21
OG0004764	2	2	2	2	2	2	2	2	2	1	2	21
OG0004765	2	2	2	2	2	2	2	2	2	1	2	21
OG0004766	2	2	2	2	2	2	2	2	2	1	2	21
OG0004767	2	2	2	2	2	2	2	2	2	1	2	21
OG0004768	2	2	2	2	2	2	2	2	2	1	2	21
OG0004769	2	2	2	2	2	2	2	2	2	1	2	21
OG0004770	2	2	2	2	2	2	2	2	2	1	2	21
OG0004771	2	2	2	2	2	2	2	2	2	1	2	21
OG0004772	2	2	2	2	2	2	2	2	2	1	2	21
OG0004773	2	2	2	2	2	2	2	2	2	1	2	21
OG0004774	2	2	2	2	2	2	2	2	2	1	2	21
OG0004775	2	2	2	2	2	2	2	2	2	1	2	21
OG0004776	2	2	2	2	2	2	2	2	2	1	2	21
OG0004777	2	2	2	2	2	2	2	2	2	1	2	21
OG0004778	2	2	2	2	2	2	2	2	2	1	2	21
OG0004779	2	2	2	2	2	2	2	2	1	2	2	21
OG0004780	2	2	2	2	2	2	2	2	2	1	2	21
OG0004781	2	2	2	2	2	2	2	2	2	1	2	21
OG0004782	2	2	2	2	2	2	2	2	2	1	2	21
OG0004783	2	2	2	2	2	2	2	2	2	1	2	21
OG0004784	2	2	2	2	2	2	2	2	2	1	2	21
OG0004785	2	2	2	2	2	2	2	2	2	1	2	21
OG0004786	2	2	2	2	2	2	2	2	2	1	2	21
OG0004787	2	2	2	2	2	2	2	2	2	1	2	21
OG0004788	2	2	2	2	2	2	2	2	2	1	2	21
OG0004789	2	2	2	2	2	2	2	2	2	1	2	21
OG0004790	2	2	2	2	2	2	2	2	2	1	2	21
OG0004791	2	2	2	2	2	2	2	2	2	1	2	21
OG0004792	2	2	2	2	2	2	2	2	2	1	2	21
OG0004793	2	2	2	2	2	2	2	2	2	1	2	21
OG0004794	2	2	2	2	2	2	2	2	2	1	2	21
OG0004795	2	2	2	2	2	2	2	2	2	1	2	21
OG0004796	2	2	2	2	2	2	2	2	2	1	2	21
OG0004797	2	2	2	2	2	2	2	2	2	1	2	21
OG0004798	2	2	2	2	2	2	2	2	2	1	2	21
OG0004799	2	2	2	2	2	2	2	2	2	1	2	21
OG0004800	2	2	2	2	2	2	2	2	2	1	2	21
OG0004801	2	2	2	2	2	2	2	2	2	1	2	21
OG0004802	2	2	2	2	2	2	2	2	2	1	2	21
OG0004803	2	2	2	2	2	2	2	2	2	1	2	21
OG0004804	2	2	2	2	2	2	2	2	2	1	2	21
OG0004805	2	2	2	2	2	2	2	2	2	1	2	21
OG0004806	2	2	2	2	2	2	2	2	2	1	2	21
OG0004807	2	2	2	2	2	2	2	2	2	1	2	21
OG0004808	2	2	2	2	2	2	2	2	2	1	2	21
OG0004809	2	2	2	2	2	2	2	2	2	1	2	21
OG0004810	2	2	2	2	2	2	2	2	2	1	2	21
OG0004811	2	2	2	2	2	2	2	2	2	1	2	21
OG0004812	2	2	2	2	2	2	2	2	2	1	2	21
OG0004813	2	2	1	1	2	3	3	2	2	1	2	21
OG0004814	2	2	2	2	2	2	2	2	2	1	2	21
OG0004815	2	2	2	2	2	2	2	2	2	1	2	21
OG0004816	2	2	2	2	2	2	2	2	2	1	2	21
OG0004817	2	2	2	2	2	2	2	2	2	1	2	21
