Morus	tissue	TPM_bato
Morus_003315-R1	YL	0
Morus_003316-R1	ML	95.752467
Morus_003316-R1	YL	95.12923
Morus_003319-R1	ML	0
Morus_003319-R1	YL	0
Morus_003321-R1	ML	0
Morus_003321-R1	YL	0
Morus_003324-R1	ML	90.696922
Morus_003324-R1	YL	139.889185
Morus_003325-R1	ML	0
Morus_003325-R1	YL	1.14089
Morus_003326-R1	ML	0
Morus_003326-R1	YL	0
Morus_003328-R1	ML	258.437575
Morus_003328-R1	YL	253.520085
Morus_003329-R1	ML	0
Morus_003329-R1	YL	0
Morus_003331-R1	ML	0
Morus_003331-R1	YL	0
Morus_003332-R1	ML	0
Morus_003332-R1	YL	0
Morus_003333-R2	ML	3.371501
Morus_003333-R2	YL	9.639713
Morus_003334-R1	ML	43.492756
Morus_003334-R1	YL	41.294717
Morus_003335-R1	ML	0
Morus_003335-R1	YL	0
Morus_003336-R1	ML	0
Morus_003336-R1	YL	0
Morus_003337-R1	ML	5.356861
Morus_003337-R1	YL	5.25127
Morus_003338-R1	ML	139.308217
Morus_003338-R1	YL	223.051693
Morus_003339-R1	ML	0
Morus_003339-R1	YL	0
Morus_003340-R1	ML	20.859899
Morus_003340-R1	YL	34.38192
Morus_003341-R1	ML	0
Morus_003341-R1	YL	0
Morus_003342-R1	ML	86.388056
Morus_003342-R1	YL	23.523675
Morus_003343-R1	ML	1.500017
Morus_003343-R1	YL	99.500454
Morus_003347-R1	ML	0
Morus_003347-R1	YL	0
Morus_003348-R1	ML	6.487973
Morus_003348-R1	YL	6.183417
Morus_003350-R1	ML	2.756137
Morus_003350-R1	YL	1.050704
Morus_003355-R1	ML	0
Morus_003355-R1	YL	0.828634
Morus_003357-R1	ML	16.739071
Morus_003357-R1	YL	40.202346
Morus_003359-R1	ML	0
Morus_003359-R1	YL	0
Morus_003363-R1	ML	0
Morus_003363-R1	YL	0
Morus_003364-R1	ML	15.191463
Morus_003364-R1	YL	13.899217
Morus_003365-R1	ML	0
Morus_003365-R1	YL	0
Morus_003366-R1	ML	0
Morus_003366-R1	YL	0
Morus_003369-R1	ML	0
Morus_003369-R1	YL	33.083886
Morus_003372-R1	ML	0
Morus_003372-R1	YL	0
Morus_003374-R1	ML	0
Morus_003374-R1	YL	0
Morus_003375-R1	ML	0
Morus_003375-R1	YL	0
Morus_003376-R1	ML	2.876291
Morus_003376-R1	YL	2.467146
Morus_003377-R1	ML	0
Morus_003377-R1	YL	0
Morus_003379-R1	ML	0
Morus_003379-R1	YL	0
Morus_003380-R1	ML	0
Morus_003380-R1	YL	0
Morus_003382-R1	ML	5524.954631
Morus_003382-R1	YL	72.686867
Morus_003383-R1	ML	0
Morus_003383-R1	YL	2.131545
Morus_003384-R1	ML	338.36444
Morus_003384-R1	YL	240.884994
Morus_003385-R1	ML	82.184754
Morus_003385-R1	YL	35.603122
Morus_003387-R1	ML	124.490315
Morus_003387-R1	YL	107.590839
Morus_003389-R1	ML	386.189414
Morus_003389-R1	YL	145.882972
Morus_003390-R1	ML	1076.16895
Morus_003390-R1	YL	184.969914
Morus_003391-R3	ML	111.750139
Morus_003391-R3	YL	126.53989
Morus_003392-R1	ML	0
Morus_003392-R1	YL	0
Morus_003395-R1	ML	4.146531
Morus_003395-R1	YL	105.515365
Morus_003396-R1	ML	1410.148981
Morus_003396-R1	YL	47.464704
Morus_003397-R1	ML	242.519315
Morus_003397-R1	YL	682.618901
Morus_003398-R1	ML	0
Morus_003398-R1	YL	0
Morus_003399-R1	ML	0
Morus_003399-R1	YL	0
Morus_003400-R1	ML	7.945772
Morus_003400-R1	YL	9.087342
Morus_003401-R1	ML	1.618932
Morus_003401-R1	YL	1.851524
Morus_003402-R1	ML	2726.82855
Morus_003402-R1	YL	2463.073283
Morus_003403-R1	ML	26.136189
Morus_003403-R1	YL	51.676271
Morus_003404-R1	ML	29.408661
Morus_003404-R1	YL	49.719537
Morus_003405-R1	ML	16.116309
Morus_003405-R1	YL	73.726962
Morus_003406-R1	ML	456.036574
Morus_003406-R1	YL	906.783411
Morus_003408-R1	ML	0
Morus_003408-R1	YL	0
Morus_003413-R1	ML	147.88103
Morus_003413-R1	YL	22.060058
Morus_003415-R1	ML	6.570332
Morus_003415-R1	YL	2.146941
Morus_003416-R1	ML	0
Morus_003416-R1	YL	0
Morus_003418-R1	ML	85.409915
Morus_003418-R1	YL	112.769661
Morus_003421-R1	ML	47.856388
Morus_003421-R1	YL	70.621831
Morus_003422-R1	ML	0
Morus_003422-R1	YL	0
Morus_003423-R1	ML	106.012821
Morus_003423-R1	YL	181.865535
Morus_003424-R1	ML	164.727251
Morus_003424-R1	YL	110.326404
Morus_003425-R1	ML	0.866899
Morus_003425-R1	YL	0
Morus_003426-R1	ML	282.261244
Morus_003426-R1	YL	171.820214
Morus_003431-R1	ML	0
Morus_003431-R1	YL	0
Morus_003432-R1	ML	7.986126
Morus_003432-R1	YL	46.972253
Morus_003437-R1	ML	132.089482
Morus_003437-R1	YL	88.186195
Morus_003438-R2	ML	72.443589
Morus_003438-R2	YL	72.099835
Morus_003439-R1	ML	0
Morus_003439-R1	YL	0
Morus_003441-R1	ML	1.241978
Morus_003441-R1	YL	0
Morus_003442-R2	ML	0
Morus_003442-R2	YL	0
Morus_003444-R1	ML	3.578264
Morus_003444-R1	YL	2.046177
Morus_003445-R1	ML	4.483586
Morus_003445-R1	YL	114.519592
Morus_003446-R1	ML	58.955674
Morus_003446-R1	YL	35.525443
Morus_003447-R1	ML	2.483956
Morus_003447-R1	YL	153.404606
Morus_003449-R1	ML	42.394614
Morus_003449-R1	YL	1.701244
Morus_003450-R1	ML	0
Morus_003450-R1	YL	0
Morus_003452-R1	ML	0
Morus_003452-R1	YL	0
Morus_003454-R1	ML	0
Morus_003454-R1	YL	7.577731
Morus_003456-R1	ML	100.494629
Morus_003456-R1	YL	89.095116
Morus_003457-R1	ML	0
Morus_003457-R1	YL	0
Morus_003458-R1	ML	1.248486
Morus_003458-R1	YL	1.427856
Morus_003459-R1	ML	0
Morus_003459-R1	YL	0
Morus_003460-R1	ML	0
Morus_003460-R1	YL	0
Morus_003461-R1	ML	28.937584
Morus_003461-R1	YL	6.61901
Morus_003462-R1	ML	0
Morus_003462-R1	YL	0
Morus_003463-R1	ML	0
Morus_003463-R1	YL	0
Morus_003466-R1	ML	0
Morus_003466-R1	YL	0
Morus_003467-R1	ML	327.619506
Morus_003467-R1	YL	204.813716
Morus_003470-R2	ML	0
Morus_003470-R2	YL	0
Morus_003471-R1	ML	11.09381
Morus_003471-R1	YL	5.437568
Morus_003472-R1	ML	1.052663
Morus_003472-R1	YL	8.427296
Morus_003473-R1	ML	0
Morus_003473-R1	YL	1.901041
Morus_003474-R1	ML	9.990269
Morus_003474-R1	YL	31.160649
Morus_003475-R1	ML	24.5577
Morus_003475-R1	YL	8.869234
Morus_003476-R1	ML	0
Morus_003476-R1	YL	0
Morus_003477-R1	ML	0
Morus_003477-R1	YL	0
Morus_003478-R1	ML	0
Morus_003478-R1	YL	0
Morus_003479-R1	ML	0
Morus_003479-R1	YL	0
Morus_003480-R1	ML	0
Morus_003480-R1	YL	0
Morus_003481-R1	ML	1.611631
Morus_003481-R1	YL	0
Morus_003482-R1	ML	0
Morus_003482-R1	YL	2.980666
Morus_003483-R1	ML	0
Morus_003483-R1	YL	0
Morus_003484-R1	ML	0
Morus_003484-R1	YL	10.358366
Morus_003486-R1	ML	1.444686
Morus_003486-R1	YL	9.913464
Morus_003487-R1	ML	15.680256
Morus_003487-R1	YL	11.955359
Morus_003488-R1	ML	0
Morus_003488-R1	YL	1.006089
Morus_003489-R1	ML	0
Morus_003489-R1	YL	0
Morus_003495-R1	ML	0
Morus_003495-R1	YL	0
Morus_003498-R3	ML	3.245214
Morus_003498-R3	YL	3.711454
Morus_003499-R1	ML	0
Morus_003499-R1	YL	9.171924
Morus_003501-R1	ML	133.089626
Morus_003501-R1	YL	358.078224
Morus_003502-R1	ML	17.995489
Morus_003502-R1	YL	25.726127
Morus_003505-R1	ML	0
Morus_003505-R1	YL	0
Morus_003506-R1	ML	0
Morus_003506-R1	YL	29.448426
Morus_003507-R1	ML	38.874371
Morus_003507-R1	YL	22.229727
Morus_003508-R1	ML	37.979778
Morus_003508-R1	YL	31.370686
Morus_003512-R1	ML	0
Morus_003512-R1	YL	1.292407
Morus_003514-R1	ML	0
Morus_003514-R1	YL	0
Morus_003516-R1	ML	3.447387
Morus_003516-R1	YL	1.314225
Morus_003519-R1	ML	23.516145
Morus_003519-R1	YL	20.076333
Morus_003520-R1	ML	0
Morus_003520-R1	YL	0
Morus_003522-R1	ML	0
Morus_003522-R1	YL	0
Morus_003525-R3	ML	112.802603
Morus_003525-R3	YL	307.275889
Morus_003529-R1	ML	74.379696
Morus_003529-R1	YL	145.660672
Morus_003530-R1	ML	5.270107
Morus_003530-R1	YL	28.629504
Morus_003531-R1	ML	0
Morus_003531-R1	YL	0
Morus_003532-R1	ML	124.807797
Morus_003532-R1	YL	47.789249
Morus_003533-R1	ML	0
Morus_003533-R1	YL	1.64808
Morus_003534-R1	ML	0
Morus_003534-R1	YL	0
Morus_003535-R1	ML	0
Morus_003535-R1	YL	0
Morus_003536-R1	ML	0
Morus_003536-R1	YL	0
Morus_003537-R1	ML	0
Morus_003537-R1	YL	0
Morus_003540-R2	ML	0
Morus_003540-R2	YL	11.540438
Morus_003544-R1	ML	0
Morus_003544-R1	YL	0
Morus_003547-R1	ML	0
Morus_003547-R1	YL	0
Morus_003548-R1	ML	0
Morus_003548-R1	YL	0
Morus_003551-R1	ML	1.335997
Morus_003551-R1	YL	1.52794
Morus_003554-R1	ML	0
Morus_003554-R1	YL	13.340035
Morus_003558-R1	ML	1.105866
Morus_003558-R1	YL	5.480567
Morus_003562-R1	ML	0
Morus_003562-R1	YL	0
Morus_003563-R1	ML	0
Morus_003563-R1	YL	1.478206
Morus_003567-R1	ML	0
Morus_003567-R1	YL	0
Morus_003570-R1	ML	0
Morus_003570-R1	YL	2.586041
Morus_003576-R1	ML	0
Morus_003576-R1	YL	0
Morus_003579-R1	ML	480.29366
Morus_003579-R1	YL	612.914751
Morus_003580-R1	ML	46.969832
Morus_003580-R1	YL	22.187866
Morus_003582-R1	ML	119.173452
Morus_003582-R1	YL	115.624762
Morus_003583-R1	ML	13.930822
Morus_003583-R1	YL	83.337995
Morus_003585-R1	ML	0
Morus_003585-R1	YL	0
Morus_003586-R1	ML	0
Morus_003586-R1	YL	0
Morus_003588-R1	ML	226.924
Morus_003588-R1	YL	188.963767
Morus_003589-R1	ML	31.343072
Morus_003589-R1	YL	32.729078
Morus_003590-R1	ML	138.387264
Morus_003590-R1	YL	114.238408
Morus_003591-R1	ML	113.76258
Morus_003591-R1	YL	159.209707
Morus_003592-R1	ML	0
Morus_003592-R1	YL	0
Morus_003593-R1	ML	0
Morus_003593-R1	YL	0
Morus_003594-R1	ML	0
Morus_003594-R1	YL	0
Morus_003595-R1	ML	0
Morus_003595-R1	YL	0
Morus_003596-R1	ML	258.328892
Morus_003596-R1	YL	185.066837
Morus_003597-R1	ML	3.398217
Morus_003597-R1	YL	2.590959
Morus_003598-R1	ML	89.00142
Morus_003598-R1	YL	31.416129
Morus_003599-R1	ML	0
Morus_003599-R1	YL	0
Morus_003601-R1	ML	117.622905
Morus_003601-R1	YL	65.117124
Morus_003604-R1	ML	1.639354
Morus_003604-R1	YL	3.74976
Morus_003605-R1	ML	0
Morus_003605-R1	YL	0
Morus_003606-R1	ML	0
Morus_003606-R1	YL	14.743546
Morus_003607-R1	ML	0
Morus_003607-R1	YL	0
Morus_003608-R1	ML	2.781161
Morus_003608-R1	YL	14.313286
Morus_003609-R1	ML	131.967116
Morus_003609-R1	YL	150.054431
Morus_003610-R1	ML	0
Morus_003610-R1	YL	11.991898
Morus_003611-R1	ML	52.352593
Morus_003611-R1	YL	81.495294
Morus_003612-R1	ML	2.124096
Morus_003612-R1	YL	54.658464
Morus_003614-R1	ML	4.618794
Morus_003614-R1	YL	0
Morus_003615-R2	ML	0
Morus_003615-R2	YL	0
Morus_003616-R1	ML	0
Morus_003616-R1	YL	0
Morus_003619-R1	ML	0
Morus_003619-R1	YL	2.255028
Morus_003620-R1	ML	12.995606
Morus_003620-R1	YL	26.752833
Morus_003621-R1	ML	199.03796
Morus_003621-R1	YL	132.199674
Morus_003622-R1	ML	0
Morus_003622-R1	YL	0
Morus_003623-R1	ML	12.602791
Morus_003623-R1	YL	22.649684
Morus_003625-R1	ML	82.085866
Morus_003625-R1	YL	112.85472
Morus_003626-R1	ML	7.100248
Morus_003626-R1	YL	23.007634
Morus_003627-R1	ML	0
Morus_003627-R1	YL	0
Morus_003628-R1	ML	9.073677
Morus_003628-R1	YL	4.716951
Morus_003630-R1	ML	44.946458
Morus_003630-R1	YL	154.211757
Morus_003633-R1	ML	0
Morus_003633-R1	YL	0
Morus_003635-R1	ML	0
Morus_003635-R1	YL	0
Morus_003638-R1	ML	5.205814
Morus_003638-R1	YL	1.190747
Morus_003640-R1	ML	3.005291
Morus_003640-R1	YL	5.728435
Morus_003642-R2	ML	44.74599
Morus_003642-R2	YL	30.97413
Morus_003645-R1	ML	21.738847
Morus_003645-R1	YL	174.034484
Morus_003646-R1	ML	0
Morus_003646-R1	YL	0
Morus_003647-R1	ML	2.789301
Morus_003647-R1	YL	6.38008
Morus_003648-R1	ML	5.59133
Morus_003648-R1	YL	29.841637
Morus_003649-R1	ML	183.830603
Morus_003649-R1	YL	201.689359
Morus_003650-R1	ML	21.453214
Morus_003650-R1	YL	5.984244
Morus_003653-R1	ML	0
Morus_003653-R1	YL	2.702306
Morus_003656-R1	ML	0
Morus_003656-R1	YL	10.913854
Morus_003658-R1	ML	0
Morus_003658-R1	YL	0
Morus_003659-R1	ML	0
Morus_003659-R1	YL	0
Morus_003660-R1	ML	107.341535
Morus_003660-R1	YL	64.304586
Morus_003661-R1	ML	0
Morus_003661-R1	YL	0
Morus_003663-R1	ML	17.30126
Morus_003663-R1	YL	42.047234
Morus_003664-R1	ML	1.210429
Morus_003664-R1	YL	1.384331
Morus_003666-R1	ML	0
Morus_003666-R1	YL	0
Morus_003667-R2	ML	322.85771
Morus_003667-R2	YL	316.601174
Morus_003668-R1	ML	32.193532
Morus_003668-R1	YL	133.114045
Morus_003669-R1	ML	0
Morus_003669-R1	YL	0
Morus_003670-R1	ML	91.089446
Morus_003670-R1	YL	24136.130113
Morus_003671-R1	ML	0
Morus_003671-R1	YL	0
Morus_003674-R1	ML	0
Morus_003674-R1	YL	5.101078
Morus_003675-R1	ML	0
Morus_003675-R1	YL	0
Morus_003677-R1	ML	0
Morus_003677-R1	YL	0
Morus_003678-R1	ML	0
Morus_003678-R1	YL	7.069818
Morus_003680-R1	ML	0
Morus_003680-R1	YL	0
Morus_003681-R1	ML	0
Morus_003681-R1	YL	0
Morus_003682-R1	ML	112.983096
Morus_003682-R1	YL	93.47496
Morus_003684-R1	ML	31.985742
Morus_003684-R1	YL	31.656752
Morus_003688-R1	ML	32.166489
Morus_003688-R1	YL	71.411711
Morus_003691-R1	ML	1.2463089999999999
Morus_003691-R1	YL	4.988783
Morus_003693-R1	ML	0
Morus_003693-R1	YL	0
Morus_003694-R1	ML	0
Morus_003694-R1	YL	0
Morus_003695-R1	ML	3.087509
Morus_003695-R1	YL	5.296637
Morus_003696-R1	ML	0
Morus_003696-R1	YL	0
Morus_003697-R1	ML	114.72124
Morus_003697-R1	YL	267.551722
Morus_003698-R1	ML	0
Morus_003698-R1	YL	0
Morus_003700-R1	ML	0
Morus_003700-R1	YL	0
Morus_003701-R1	ML	2.847643
Morus_003701-R1	YL	1.628382
Morus_003702-R1	ML	40.39655
Morus_003702-R1	YL	59.613323
Morus_003703-R1	ML	0
Morus_003703-R1	YL	0
Morus_003704-R1	ML	3.847959
Morus_003704-R1	YL	6.601193
Morus_003705-R1	ML	138.285585
Morus_003705-R1	YL	288.168502
Morus_003706-R1	ML	0
Morus_003706-R1	YL	0
Morus_003707-R1	ML	0
Morus_003707-R1	YL	0
Morus_003708-R1	ML	2.355052
Morus_003708-R1	YL	1.346701
Morus_003710-R1	ML	0
Morus_003710-R1	YL	2.372853
Morus_003711-R1	ML	0.771461
Morus_003711-R1	YL	3.529186
Morus_003713-R1	ML	9.124574
Morus_003713-R1	YL	6.957002
Morus_003714-R1	ML	4.552601
Morus_003714-R1	YL	2.603337
Morus_003717-R1	ML	8.387776
Morus_003717-R1	YL	24.667323
Morus_003718-R1	ML	47.428666
Morus_003718-R1	YL	15.226034
Morus_003719-R1	ML	0
Morus_003719-R1	YL	6.85012
Morus_003720-R1	ML	4.946424
Morus_003720-R1	YL	0
Morus_003721-R1	ML	33.061508
Morus_003721-R1	YL	30.609275
Morus_003722-R4	ML	0
Morus_003722-R4	YL	2.292981
Morus_003723-R1	ML	2.671994
Morus_003723-R1	YL	56.533766
Morus_003724-R1	ML	0
Morus_003724-R1	YL	0
Morus_003726-R1	ML	0
Morus_003726-R1	YL	1.523668
Morus_003727-R1	ML	6.991855
Morus_003727-R1	YL	84.325417
Morus_003730-R1	ML	3.550124
Morus_003730-R1	YL	13.533902
Morus_003732-R1	ML	0
Morus_003732-R1	YL	0
Morus_003733-R1	ML	0
Morus_003733-R1	YL	4.808516
Morus_003734-R1	ML	0
Morus_003734-R1	YL	0
Morus_003735-R2	ML	0
Morus_003735-R2	YL	0
Morus_003736-R1	ML	3.005291
Morus_003736-R1	YL	1.145687
Morus_003737-R1	ML	0
Morus_003737-R1	YL	0
Morus_003738-R1	ML	0
Morus_003738-R1	YL	0
Morus_003739-R1	ML	0
Morus_003739-R1	YL	0
Morus_003740-R1	ML	0
Morus_003740-R1	YL	1.380824
Morus_003741-R1	ML	3.656053
Morus_003741-R1	YL	10.871427
Morus_003742-R1	ML	0
Morus_003742-R1	YL	0
Morus_003745-R1	ML	0
Morus_003745-R1	YL	3.744035
Morus_003747-R1	ML	0
Morus_003747-R1	YL	0
Morus_003748-R1	ML	0
Morus_003748-R1	YL	0
Morus_003749-R1	ML	13.741223
Morus_003749-R1	YL	17.679854
Morus_003751-R1	ML	0
Morus_003751-R1	YL	0
Morus_003752-R1	ML	0
Morus_003752-R1	YL	0
Morus_003754-R1	ML	1.11681
Morus_003754-R1	YL	3.831786
Morus_003756-R1	ML	0
Morus_003756-R1	YL	0
Morus_003761-R1	ML	20.774982
Morus_003761-R1	YL	32.811049
Morus_003762-R1	ML	8.06725
Morus_003762-R1	YL	23.988307
Morus_003764-R1	ML	15.628156
Morus_003764-R1	YL	54.671742
Morus_003765-R1	ML	0
Morus_003765-R1	YL	0
Morus_003766-R1	ML	5.816955
Morus_003766-R1	YL	18.294862
Morus_003768-R1	ML	4.528564
Morus_003768-R1	YL	29.348703
Morus_003769-R1	ML	0
Morus_003769-R1	YL	0
Morus_003771-R1	ML	0
Morus_003771-R1	YL	0
Morus_003775-R1	ML	5.868027
Morus_003775-R1	YL	23.115966
Morus_003779-R1	ML	44.74599
Morus_003779-R1	YL	158.910753
Morus_003780-R1	ML	4.836451
Morus_003780-R1	YL	22.915402
Morus_003781-R1	ML	0
Morus_003781-R1	YL	0
Morus_003782-R1	ML	4.145028
Morus_003782-R1	YL	10.073658
Morus_003783-R1	ML	22.650385
Morus_003783-R1	YL	25.640235
Morus_003785-R1	ML	0
Morus_003785-R1	YL	0
Morus_003786-R1	ML	75.433776
Morus_003786-R1	YL	2.130157
Morus_003787-R1	ML	0
Morus_003787-R1	YL	2.36086
Morus_003789-R1	ML	0
Morus_003789-R1	YL	0
Morus_003791-R1	ML	0
Morus_003791-R1	YL	0
Morus_003795-R1	ML	0
Morus_003795-R1	YL	0
Morus_003802-R1	ML	3.032492
Morus_003802-R1	YL	6.93634
Morus_003804-R1	ML	0
Morus_003804-R1	YL	5.807799
Morus_003806-R1	ML	0
Morus_003806-R1	YL	0
Morus_003807-R1	ML	2.030563
Morus_003807-R1	YL	30.18983
Morus_003811-R1	ML	0
Morus_003811-R1	YL	0
Morus_003812-R1	ML	0
Morus_003812-R1	YL	0
Morus_003813-R1	ML	1.780959
Morus_003813-R1	YL	0.678943
Morus_003814-R1	ML	4.851301
Morus_003814-R1	YL	11.096575
Morus_003815-R1	ML	0
Morus_003815-R1	YL	0
Morus_003818-R1	ML	0
Morus_003818-R1	YL	0
Morus_003819-R1	ML	0
Morus_003819-R1	YL	0
Morus_003820-R1	ML	0
Morus_003820-R1	YL	3.171475
Morus_003821-R1	ML	0
Morus_003821-R1	YL	0
Morus_003822-R1	ML	0
Morus_003822-R1	YL	9.871066
Morus_003823-R1	ML	0
Morus_003823-R1	YL	0
Morus_003825-R1	ML	0
Morus_003825-R1	YL	0
Morus_003827-R1	ML	0
Morus_003827-R1	YL	0
Morus_003828-R1	ML	0
Morus_003828-R1	YL	0
Morus_003829-R1	ML	0
Morus_003829-R1	YL	0
Morus_003831-R1	ML	0
Morus_003831-R1	YL	2.799478
Morus_003832-R1	ML	0
Morus_003832-R1	YL	0
Morus_003833-R1	ML	6118.19159
Morus_003833-R1	YL	4421.800032
Morus_003835-R1	ML	0
Morus_003835-R1	YL	0
Morus_003836-R1	ML	16.622286
Morus_003836-R1	YL	5.032168
Morus_003837-R1	ML	3.948941
Morus_003837-R1	YL	128.714139
Morus_003839-R1	ML	0
Morus_003839-R1	YL	0
Morus_003841-R1	ML	0
Morus_003841-R1	YL	0
Morus_003842-R1	ML	0
Morus_003842-R1	YL	0
Morus_003843-R1	ML	46.789259
Morus_003843-R1	YL	54.709493
Morus_003844-R1	ML	212.18533
Morus_003844-R1	YL	101.320984
Morus_003845-R1	ML	0
Morus_003845-R1	YL	0
Morus_003846-R1	ML	31.210088
Morus_003846-R1	YL	23.25521
Morus_003849-R1	ML	776.55298
Morus_003849-R1	YL	174.32602
Morus_003851-R1	ML	161.154336
Morus_003851-R1	YL	18.874853
Morus_003852-R1	ML	0
Morus_003852-R1	YL	0
Morus_003853-R1	ML	548.735538
Morus_003853-R1	YL	787.92773
Morus_003855-R1	ML	142.156996
Morus_003855-R1	YL	197.924332
Morus_003856-R1	ML	0
Morus_003856-R1	YL	0
Morus_003858-R1	ML	9.414494
Morus_003858-R1	YL	3.966817
Morus_003860-R1	ML	0
Morus_003860-R1	YL	0
Morus_003861-R1	ML	0
Morus_003861-R1	YL	0
Morus_003862-R1	ML	0
Morus_003862-R1	YL	0
Morus_003863-R1	ML	112.515748
Morus_003863-R1	YL	136.086988
Morus_003864-R1	ML	0
Morus_003864-R1	YL	0
Morus_003865-R1	ML	99.444635
Morus_003865-R1	YL	139.656024
Morus_003866-R1	ML	0
Morus_003866-R1	YL	2.09871
Morus_003867-R1	ML	8.345802
Morus_003867-R1	YL	27.270982
Morus_003868-R1	ML	1.210429
Morus_003868-R1	YL	0
Morus_003871-R1	ML	56.659657
Morus_003871-R1	YL	50.648239
Morus_003874-R1	ML	60.936973
Morus_003874-R1	YL	53.868052
Morus_003875-R1	ML	240.201975
Morus_003875-R1	YL	144.043645
Morus_003876-R1	ML	405.008683
Morus_003876-R1	YL	597.393369
Morus_003877-R6	ML	20.467834
Morus_003877-R6	YL	38.192733
Morus_003878-R1	ML	37.884716
Morus_003878-R1	YL	33.217839
Morus_003880-R1	ML	25.679939
Morus_003880-R1	YL	22.671099
Morus_003881-R1	ML	5.96253
Morus_003881-R1	YL	3.409584
Morus_003882-R1	ML	0
Morus_003882-R1	YL	0
Morus_003883-R1	ML	0.770214
Morus_003883-R1	YL	2.642611
Morus_003885-R1	ML	18.642974
Morus_003885-R1	YL	13.706622
Morus_003886-R1	ML	91.357883
Morus_003886-R1	YL	82.381045
Morus_003887-R1	ML	1.213512
Morus_003887-R1	YL	63.841415
Morus_003888-R1	ML	0
Morus_003888-R1	YL	1.167365
Morus_003889-R1	ML	0.522102
Morus_003889-R1	YL	1.791339
Morus_003890-R1	ML	43.576343
Morus_003890-R1	YL	35.250532
Morus_003891-R1	ML	18.138882
Morus_003891-R1	YL	11.854226
Morus_003894-R1	ML	0
Morus_003894-R1	YL	1.380824
Morus_003895-R1	ML	0
Morus_003895-R1	YL	0
Morus_003896-R1	ML	7.24907
Morus_003896-R1	YL	1.658109
Morus_003897-R1	ML	271.998471
Morus_003897-R1	YL	11.159695
Morus_003898-R1	ML	4.509516
Morus_003898-R1	YL	0
Morus_003899-R1	ML	0
Morus_003899-R1	YL	0
Morus_003902-R1	ML	2.401204
Morus_003902-R1	YL	9.611647
Morus_003903-R1	ML	8.364638
Morus_003903-R1	YL	8.609747
Morus_003904-R1	ML	0
Morus_003904-R1	YL	0
Morus_003905-R1	ML	21.511194
Morus_003905-R1	YL	2.236519
Morus_003906-R1	ML	1.51646
Morus_003906-R1	YL	6.359211
Morus_003907-R1	ML	0
Morus_003907-R1	YL	0
Morus_003908-R1	ML	56.106489
Morus_003908-R1	YL	15.35628
Morus_003910-R2	ML	8.580532
Morus_003910-R2	YL	5.887979
Morus_003911-R1	ML	0
Morus_003911-R1	YL	1.901041
Morus_003912-R1	ML	0
Morus_003912-R1	YL	3.035078
Morus_003913-R1	ML	1.569173
Morus_003913-R1	YL	7.178465
Morus_003914-R2	ML	45.526007
Morus_003914-R2	YL	30.627489
Morus_003915-R1	ML	4.271464
Morus_003915-R1	YL	3.256764
Morus_003917-R1	ML	0
Morus_003917-R1	YL	0
Morus_003919-R1	ML	0
Morus_003919-R1	YL	0
Morus_003920-R1	ML	0
Morus_003920-R1	YL	0
Morus_003921-R1	ML	0
Morus_003921-R1	YL	4.087238
Morus_003924-R1	ML	0
Morus_003924-R1	YL	0
Morus_003925-R2	ML	0
Morus_003925-R2	YL	0
Morus_003926-R1	ML	0
Morus_003926-R1	YL	0
Morus_003928-R1	ML	3.316744
Morus_003928-R1	YL	0
Morus_003929-R1	ML	29.737344
Morus_003929-R1	YL	10.931693
Morus_003931-R1	ML	0
Morus_003931-R1	YL	0
Morus_003932-R1	ML	7.949119
Morus_003932-R1	YL	51.516629
Morus_003933-R1	ML	22.309383
Morus_003933-R1	YL	33.365212
Morus_003934-R1	ML	8.4670280000000009
Morus_003934-R1	YL	1.613914
Morus_003935-R2	ML	6.638622
Morus_003935-R2	YL	1.265399
Morus_003936-R1	ML	0
Morus_003936-R1	YL	0
Morus_003937-R2	ML	0
Morus_003937-R2	YL	0
Morus_003938-R1	ML	2.3219
Morus_003938-R1	YL	21.243903
Morus_003939-R1	ML	0
Morus_003939-R1	YL	10.250128
Morus_003944-R1	ML	0
Morus_003944-R1	YL	0
Morus_003945-R1	ML	0
Morus_003945-R1	YL	0
Morus_003946-R1	ML	0
Morus_003946-R1	YL	0
Morus_003947-R1	ML	0.938619
Morus_003947-R1	YL	1.07347
Morus_003948-R1	ML	0
Morus_003948-R1	YL	0
Morus_003949-R1	ML	0
Morus_003949-R1	YL	0
Morus_003951-R1	ML	0
Morus_003951-R1	YL	10.786303
Morus_003952-R1	ML	0
Morus_003952-R1	YL	1.131415
Morus_003954-R1	ML	0
Morus_003954-R1	YL	0
Morus_003956-R1	ML	0
Morus_003956-R1	YL	0
Morus_003957-R1	ML	3.358301
Morus_003957-R1	YL	7.681576
Morus_003958-R1	ML	0
Morus_003958-R1	YL	3.033201
Morus_003960-R1	ML	0
Morus_003960-R1	YL	0
Morus_003962-R1	ML	0
Morus_003962-R1	YL	0
Morus_003964-R1	ML	0
Morus_003964-R1	YL	1.759844
Morus_003966-R1	ML	0
Morus_003966-R1	YL	0
Morus_003967-R1	ML	8.458678
Morus_003967-R1	YL	14.510906
Morus_003968-R1	ML	0
Morus_003968-R1	YL	0
Morus_003971-R1	ML	59.794956
Morus_003971-R1	YL	1711.232909
Morus_003975-R1	ML	0
Morus_003975-R1	YL	0
Morus_003976-R1	ML	134.389736
Morus_003976-R1	YL	8.676473
