Morus	tissue	A	B	total_AB	log2_BA
Morus_020102-R1	MF	2.91717	3.869284	6.786454	0.31389790725111566
Morus_020102-R1	ML	1.775646	5.299168	7.074814	1.1823377073005985
Morus_020102-R1	SD	0	4.777103	4.777103	2.5303462167248676
Morus_020102-R1	YL	5.551596	0	5.551596	-2.7118463968497015
Morus_020103-R1	FF	0	0	0	0
Morus_020103-R1	FR	0	0	0	0
Morus_020103-R1	MF	0	0	0	0
Morus_020103-R1	ML	0	0	0	0
Morus_020103-R1	SD	0	0	0	0
Morus_020103-R1	YL	0	0	0	0
Morus_020104-R1	FF	0	105.395133	105.395133	6.733288346653662
Morus_020104-R1	FR	0	33.828841	33.828841	5.122210560020638
Morus_020104-R1	MF	0	31.510937	31.510937	5.022853231529992
Morus_020104-R1	ML	0	68.090147	68.090147	6.110408076299929
Morus_020104-R1	SD	0	24.639262	24.639262	4.680282830936711
Morus_020104-R1	YL	0	51.972015	51.972015	5.7271584831756055
Morus_020105-R1	FF	0	0	0	0
Morus_020105-R1	FR	0	2.741691	2.741691	1.90369042143958
Morus_020105-R1	MF	0	0	0	0
Morus_020105-R1	ML	2.254007	0	2.254007	-1.7022173545305466
Morus_020105-R1	SD	0	0	0	0
Morus_020105-R1	YL	0	0	0	0
Morus_020106-R1	FF	0	0	0	0
Morus_020106-R1	FR	5.864834	1.88779	7.752624	-1.2492590013803377
Morus_020106-R1	MF	2.640442	0	2.640442	-1.8641136241864593
Morus_020106-R1	ML	3.21441	7.759978	10.974388000000001	1.055596572660841
Morus_020106-R1	SD	2.173299	0	2.173299	-1.6659834637371593
Morus_020106-R1	YL	1.674987	1.61745	3.292437	-0.0313699020201719
Morus_020108-R1	FF	0	3.866863	3.866863	2.2829921639728066
Morus_020108-R1	FR	0	5.849113	5.849113	2.7759171627651233
Morus_020108-R1	MF	2.106691	5.266729	7.373419999999999	1.012333852015733
Morus_020108-R1	ML	0	5.770428	5.770428	2.759247038225672
Morus_020108-R1	SD	5.201935	6.502419	11.704353999999999	0.2746374321048957
Morus_020108-R1	YL	0	4.009194	4.009194	2.324578486504599
Morus_020111-R1	FF	0	0	0	0
Morus_020111-R1	FR	0	0	0	0
Morus_020111-R1	MF	0	0	0	0
Morus_020111-R1	ML	0	0	0	0
Morus_020111-R1	SD	0	0	0	0
Morus_020111-R1	YL	0	0	0	0
Morus_020112-R1	FF	5.008915	9.984792	14.993707	0.8703311329283289
Morus_020112-R1	FR	2.727579	11.780529	14.508108	1.7776367187078335
Morus_020112-R1	MF	6.139999	7.3437	13.483699000000001	0.22476341410187733
Morus_020112-R1	ML	1.494937	13.410061	14.904998	2.5300011512324647
Morus_020112-R1	SD	8.08595	22.163028	30.248978	1.3501145914090282
Morus_020112-R1	YL	5.452946	11.646349	17.099295	0.970691081299019
Morus_020113-R1	FF	30.292938	0	30.292938	-4.967765210131183
Morus_020113-R1	FR	26.118451	0	26.118451	-4.761202869289315
Morus_020113-R1	MF	22.898999	0	22.898999	-4.578878287654931
Morus_020113-R1	ML	23.732851	0	23.732851	-4.628356646240321
Morus_020113-R1	SD	42.789461	0	42.789461	-5.452511786801407
Morus_020113-R1	YL	23.555965	0	23.555965	-4.618001613545967
Morus_020114-R1	FF	0	0	0	0
Morus_020114-R1	FR	0	0	0	0
Morus_020114-R1	MF	0	0	0	0
Morus_020114-R1	ML	0	0	0	0
Morus_020114-R1	SD	0	0	0	0
Morus_020114-R1	YL	0	0	0	0
Morus_020116-R1	FF	0	0	0	0
Morus_020116-R1	FR	0	0	0	0
Morus_020116-R1	MF	0	0	0	0
Morus_020116-R1	ML	0	0	0	0
Morus_020116-R1	SD	0	0	0	0
Morus_020116-R1	YL	0	0	0	0
Morus_020117-R1	FF	134.039107	14.778846	148.817953	-3.0973136672610275
Morus_020117-R1	FR	0	3.353227	3.353227	2.1220852517443682
Morus_020117-R1	MF	14.254948	33.212884	47.467832	1.1652624600951327
Morus_020117-R1	ML	23.290392	51.000154	74.290546	1.0981301233718082
Morus_020117-R1	SD	22.230913	14.911039	37.141952	-0.5460178071748251
Morus_020117-R1	YL	17.133631	20.111205000000002	37.24483600000001	0.2193410951477108
Morus_020118-R1	FF	9.95682	0	9.95682	-3.453757240273361
Morus_020118-R1	FR	0	0	0	0
Morus_020118-R1	MF	6.780673	0	6.780673	-2.959894948498123
Morus_020118-R1	ML	0	0	0	0
Morus_020118-R1	SD	0	0	0	0
Morus_020118-R1	YL	2.580827	0	2.580827	-1.8402928196159662
Morus_020120-R1	FF	0	0	0	0
Morus_020120-R1	FR	0	0	0	0
Morus_020120-R1	MF	0	0	0	0
Morus_020120-R1	ML	0	0	0	0
Morus_020120-R1	SD	0	0	0	0
Morus_020120-R1	YL	0	0	0	0
Morus_020121-R1	FF	2.061157	0	2.061157	-1.6140770394133845
Morus_020121-R1	FR	9.353271	0	9.353271	-3.372014737967892
Morus_020121-R1	MF	4.210993	0	4.210993	-2.381558316778276
Morus_020121-R1	ML	7.68954	0	7.68954	-3.119279806811354
Morus_020121-R1	SD	0	0	0	0
Morus_020121-R1	YL	4.808304	0	4.808304	-2.5381169643210706
Morus_020122-R1	FF	0	0	0	0
Morus_020122-R1	FR	0	0	0	0
Morus_020122-R1	MF	0	0	0	0
Morus_020122-R1	ML	0	0	0	0
Morus_020122-R1	SD	0	0	0	0
Morus_020122-R1	YL	0	0	0	0
Morus_020123-R1	FF	0	0	0	0
Morus_020123-R1	FR	0	0	0	0
Morus_020123-R1	MF	0	0	0	0
Morus_020123-R1	ML	0	0	0	0
Morus_020123-R1	SD	0	0	0	0
Morus_020123-R1	YL	0	0	0	0
Morus_020125-R1	FF	0	64.22665	64.22665	6.027389629395154
Morus_020125-R1	FR	0	40.927364	40.927364	5.389820224769446
Morus_020125-R1	MF	0	27.918416	27.918416	4.853916626030816
Morus_020125-R1	ML	0	7.137312	7.137312	3.0245523074271765
Morus_020125-R1	SD	0	17.92372	17.92372	4.2421238145380205
Morus_020125-R1	YL	0	5.313087	5.313087	2.6583456328692683
Morus_020126-R1	FF	84.890622	0	84.890622	-6.424428713647102
Morus_020126-R1	FR	89.674847	0	89.674847	-6.502630500756725
Morus_020126-R1	MF	102.354218	0	102.354218	-6.691453457720544
Morus_020126-R1	ML	1408.019879	0	1408.019879	-10.46047625055549
Morus_020126-R1	SD	0	0	0	0
Morus_020126-R1	YL	9.739393	0	9.739393	-3.424840548114089
Morus_020128-R1	FF	0	0	0	0
Morus_020128-R1	FR	0	0	0	0
Morus_020128-R1	MF	0	0	0	0
Morus_020128-R1	ML	0	0	0	0
Morus_020128-R1	SD	0	0	0	0
Morus_020128-R1	YL	0	0	0	0
Morus_020129-R2	FF	20.190575	0	20.190575	-4.405350830232821
Morus_020129-R2	FR	70.90768	0	70.90768	-6.168073958823235
Morus_020129-R2	MF	26.543362	0	26.543362	-4.783632763463148
Morus_020129-R2	ML	51.089855	0	51.089855	-5.702930516021436
Morus_020129-R2	SD	68.19915	0	68.19915	-6.112682411675428
Morus_020129-R2	YL	31.400618	0	31.400618	-5.0179494258069015
Morus_020130-R2	FF	5.008915	7.451731	12.460646	0.49214233603597135
Morus_020130-R2	FR	4.545965	0	4.545965	-2.471438511709926
Morus_020130-R2	MF	5.116666	10.149375	15.266041	0.8661454342175391
Morus_020130-R2	ML	1.868671	38.920145	40.788816	3.7986625369419764
Morus_020130-R2	SD	2.526859	0	2.526859	-1.8183838995330994
Morus_020130-R2	YL	7.789923	0	7.789923	-3.1358505273704185
Morus_020131-R1	FF	7.270144	22.050808	29.320952	1.478832967353915
Morus_020131-R1	FR	6.598199	37.166548	43.764747	2.328579304501814
Morus_020131-R1	MF	14.258951	30.248071	44.507022	1.03411134704938
Morus_020131-R1	ML	41.226436	88.140791	129.36722699999999	1.0779392771283831
Morus_020131-R1	SD	0	19.069754	19.069754	4.3269510282219175
Morus_020131-R1	YL	7.914628	37.967995	45.882623	2.128043201421426
Morus_020132-R1	FF	0	20.403913	20.403913	4.419802664861362
Morus_020132-R1	FR	0	21.884999	21.884999	4.516330323784859
Morus_020132-R1	MF	0	20.463876	20.463876	4.423838719958953
Morus_020132-R1	ML	0	22.144199	22.144199	4.532578727997848
Morus_020132-R1	SD	0	3.742986	3.742986	2.24579560998177
Morus_020132-R1	YL	0	30.290021	30.290021	4.967630721717578
Morus_020135-R1	FF	0	6.508399	6.508399	2.908505317726895
Morus_020135-R1	FR	13.848828	1.968953	15.817781	-2.3223229053091066
Morus_020135-R1	MF	3.562837	3.545817	7.108654	-0.005391509694724402
Morus_020135-R1	ML	6.505966	8.093608	14.599574	0.27681505965525
Morus_020135-R1	SD	0	0	0	0
Morus_020135-R1	YL	1.695087	26.991835	28.686922	3.3766023152144764
Morus_020136-R1	FF	47.537505	0	47.537505	-5.601028045637645
Morus_020136-R1	FR	84.561928	0	84.561928	-6.418897086561662
Morus_020136-R1	MF	75.365307	0	75.365307	-6.254845461072587
Morus_020136-R1	ML	51.076143	0	51.076143	-5.7025506946806
Morus_020136-R1	SD	70.984819	0	70.984819	-6.169620781127295
Morus_020136-R1	YL	66.537794	0	66.537794	-6.077623151975773
Morus_020137-R1	FF	82.812859	85.929906	168.74276500000002	0.05268097798182139
Morus_020137-R1	FR	109.119533	74.031912	183.15144500000002	-0.5534941695272789
Morus_020137-R1	MF	82.463786	71.240449	153.70423499999998	-0.2083435044538332
Morus_020137-R1	ML	58.585912	51.571225	110.157137	-0.18069791954792852
Morus_020137-R1	SD	100.883234	67.851021	168.73425500000002	-0.565366706266264
Morus_020137-R1	YL	73.935875	65.851196	139.787071	-0.1647031926681096
Morus_020138-R1	FF	14.906181	0	14.906181	-3.9915155877700776
Morus_020138-R1	FR	13.528473	0	13.528473	-3.860811172868774
Morus_020138-R1	MF	9.745177	0	9.745177	-3.425617342652504
Morus_020138-R1	ML	11.122069	0	11.122069	-3.599564054530736
Morus_020138-R1	SD	6.015805	8.868461	14.884266	0.4922164624419024
Morus_020138-R1	YL	30.136945	0	30.136945	-4.9605554962869585
Morus_020139-R1	FF	0	88.853798	88.853798	6.4895075807033935
Morus_020139-R1	FR	0	86.300516	86.300516	6.4479182759865346
Morus_020139-R1	MF	0	132.485343	132.485343	7.060537529125091
Morus_020139-R1	ML	0	26.751503	26.751503	4.794494003716836
Morus_020139-R1	SD	0	185.588271	185.588271	7.543714490530501
Morus_020139-R1	YL	0	38.789182	38.789182	5.314304334791743
Morus_020140-R1	FF	0	0	0	0
Morus_020140-R1	FR	0	0	0	0
Morus_020140-R1	MF	0	0	0	0
Morus_020140-R1	ML	0	0	0	0
Morus_020140-R1	SD	0	0	0	0
Morus_020140-R1	YL	0	0	0	0
Morus_020141-R2	FF	5.210038	0	5.210038	-2.6346020965043433
Morus_020141-R2	FR	2.364249	0	2.364249	-1.7502844885213777
Morus_020141-R2	MF	1.064423	1.046416	2.110839	-0.012639159918137655
Morus_020141-R2	ML	0	0	0	0
Morus_020141-R2	SD	2.62832	0	2.62832	-1.8593017000930911
Morus_020141-R2	YL	2.025678	1.991409	4.017087	-0.016433284382466277
Morus_020143-R1	FF	0	0	0	0
Morus_020143-R1	FR	0	0	0	0
Morus_020143-R1	MF	0	0	0	0
Morus_020143-R1	ML	0	0	0	0
Morus_020143-R1	SD	0	0	0	0
Morus_020143-R1	YL	0	0	0	0
Morus_020145-R1	FF	0	0	0	0
Morus_020145-R1	FR	0	0	0	0
Morus_020145-R1	MF	0	0	0	0
Morus_020145-R1	ML	0	0	0	0
Morus_020145-R1	SD	0	0	0	0
Morus_020145-R1	YL	0	0	0	0
Morus_020146-R1	FF	133.921189	43.978746	177.899935	-1.5848015926599313
Morus_020146-R1	FR	74.546676	21.620084	96.16676000000001	-1.739763992425082
Morus_020146-R1	MF	154.67754	29.949871	184.627411	-2.330555516729463
Morus_020146-R1	ML	37.304849	8.203554	45.508403	-2.0572640560384774
Morus_020146-R1	SD	163.944483	51.767478	215.71196099999997	-1.6442595867249379
Morus_020146-R1	YL	74.979286	37.047973	112.027259	-0.997786558215023
Morus_020147-R1	FF	5.587525	16.728273	22.315798	1.4282435659452641
Morus_020147-R1	FR	38.87841	5.06072	43.939130000000006	-2.718046790961771
Morus_020147-R1	MF	88.279445	205.817003	294.096448	1.211954834607794
Morus_020147-R1	ML	126.461652	661.524897	787.986549	2.3779114061591304
Morus_020147-R1	SD	0	3.750645	3.750645	2.2481234029443096
Morus_020147-R1	YL	37.655732	109.845354	147.501086	1.5197940392649467
Morus_020148-R1	FF	117.40825	50.066839	167.475089	-1.2133109379320894
Morus_020148-R1	FR	289.701207	57.831964	347.53317100000004	-2.304864957635046
Morus_020148-R1	MF	124.431429	30.996282	155.427711	-1.9709227081142835
Morus_020148-R1	ML	124.103922	16.980353	141.084275	-2.7986337685993248
Morus_020148-R1	SD	140.669392	27.553459	168.222851	-2.3107906632387487
Morus_020148-R1	YL	140.750064	43.651328	184.40139200000002	-1.666574397449424
Morus_020149-R1	FF	0	0	0	0
Morus_020149-R1	FR	0	0	0	0
Morus_020149-R1	MF	0	0	0	0
Morus_020149-R1	ML	0	0	0	0
Morus_020149-R1	SD	0	0	0	0
Morus_020149-R1	YL	0	2.898576	2.898576	1.962947259131597
Morus_020151-R1	FF	0	0	0	0
Morus_020151-R1	FR	0	0	0	0
Morus_020151-R1	MF	0	0	0	0
Morus_020151-R1	ML	0	0	0	0
Morus_020151-R1	SD	0	0	0	0
Morus_020151-R1	YL	0	0	0	0
Morus_020152-R1	FF	0	0	0	0
Morus_020152-R1	FR	0	0	0	0
Morus_020152-R1	MF	0	0	0	0
Morus_020152-R1	ML	0	0	0	0
Morus_020152-R1	SD	0	0	0	0
Morus_020152-R1	YL	0	0	0	0
Morus_020153-R1	FF	38.473793	0	38.473793	-5.302823248001712
Morus_020153-R1	FR	80.105642	0	80.105642	-6.341730371873699
Morus_020153-R1	MF	66.118879	0	66.118879	-6.068646715393253
Morus_020153-R1	ML	28.706763	0	28.706763	-4.892719505234981
Morus_020153-R1	SD	133.57935	0	133.57935	-7.0723132480282365
Morus_020153-R1	YL	46.636018	0	46.636018	-5.5739809150634265
Morus_020154-R1	FF	9.605816	3.247735	12.853551000000001	-1.3200899547170875
Morus_020154-R1	FR	2.905999	0	2.905999	-1.9656915798710883
Morus_020154-R1	MF	13.083272	2.65408	15.737352	-1.9464024328498013
Morus_020154-R1	ML	0	12.116295	12.116295	3.7132883499050338
Morus_020154-R1	SD	22.614054	3.276785	25.890839	-2.465047153159951
Morus_020154-R1	YL	2.489846	10.101831	12.591677	1.6695623569709306
Morus_020155-R1	FF	148.505439	89.780883	238.28632199999998	-0.7197375444040043
Morus_020155-R1	FR	81.684722	55.000934	136.685656	-0.5621698921961208
Morus_020155-R1	MF	81.826089	72.45266	154.278749	-0.1732705298319025
Morus_020155-R1	ML	83.943611	18.421958	102.36556900000001	-2.128816788199962
Morus_020155-R1	SD	72.646682	52.085771	124.73245299999999	-0.47229531320605295
Morus_020155-R1	YL	118.978049	29.671008	148.649057	-1.967822990159813
Morus_020156-R1	FF	13.368028	0	13.368028	-3.844790161564429
Morus_020156-R1	FR	16.176647	0	16.176647	-4.1023765348221755
Morus_020156-R1	MF	3.641493	0	3.641493	-2.214588942688215
Morus_020156-R1	ML	6.649597	0	6.649597	-2.935383745005789
Morus_020156-R1	SD	8.991735	0	8.991735	-3.3207352144102775
Morus_020156-R1	YL	8.662547	0	8.662547	-3.2724035265279907
Morus_020157-R1	FF	37.429256	39.699799	77.129055	0.08281662388180365
Morus_020157-R1	FR	61.145727	49.132549	110.278276	-0.3099076081132717
Morus_020157-R1	MF	30.58754	44.240521	74.828061	0.518259957735673
Morus_020157-R1	ML	13.963697	5.385733	19.349429999999998	-1.2285425207784304
Morus_020157-R1	SD	15.10562	21.848129	36.953749	0.5045118303213953
Morus_020157-R1	YL	69.852497	39.290102	109.14259899999999	-0.814393239955388
Morus_020158-R1	FF	0	0	0	0
Morus_020158-R1	FR	0	3.912983	3.912983	2.2965992470559318
Morus_020158-R1	MF	0	1.761687	1.761687	1.465549818822556
Morus_020158-R1	ML	0	0	0	0
Morus_020158-R1	SD	0	0	0	0
Morus_020158-R1	YL	0	0	0	0
Morus_020159-R1	FF	0	0	0	0
Morus_020159-R1	FR	0	0	0	0
Morus_020159-R1	MF	0	0	0	0
Morus_020159-R1	ML	0	0	0	0
Morus_020159-R1	SD	0	0	0	0
Morus_020159-R1	YL	0	0	0	0
Morus_020160-R1	FF	92.06577	166.978322	259.044092	0.851952520939197
Morus_020160-R1	FR	79.51351	211.895217	291.408727	1.4028407480282195
Morus_020160-R1	MF	72.203263	86.34179	158.545053	0.2547641409245654
Morus_020160-R1	ML	111.904381	101.435201	213.339582	-0.1403898971016641
Morus_020160-R1	SD	73.412491	126.726651	200.139142	0.7794428643184342
Morus_020160-R1	YL	71.590879	75.837689	147.42856799999998	0.08202584275284402
Morus_020163-R1	FF	0	0	0	0
Morus_020163-R1	FR	0	0	0	0
Morus_020163-R1	MF	0	0	0	0
Morus_020163-R1	ML	0	0	0	0
Morus_020163-R1	SD	0	0	0	0
Morus_020163-R1	YL	0	0	0	0
Morus_020165-R1	FF	0	0	0	0
Morus_020165-R1	FR	0	0	0	0
Morus_020165-R1	MF	0	0	0	0
Morus_020165-R1	ML	0	0	0	0
Morus_020165-R1	SD	0	0	0	0
Morus_020165-R1	YL	0	0	0	0
Morus_020166-R1	FF	0	13.422905	13.422905	3.850289870214769
Morus_020166-R1	FR	3.056866	6.091145	9.148011	0.8056529462770798
Morus_020166-R1	MF	5.505001	4.113497	9.618497999999999	-0.3472390249304293
Morus_020166-R1	ML	0	12.519177000000001	12.519177000000001	3.7569354229750336
Morus_020166-R1	SD	0	10.157227	10.157227	3.4799066014041173
Morus_020166-R1	YL	0	26.094324	26.094324	4.75991874739924
Morus_020168-R1	FF	37.872821	0	37.872821	-5.280689902719671
Morus_020168-R1	FR	57.890386	0	57.890386	-5.879960224660874
Morus_020168-R1	MF	25.248705	0	25.248705	-4.714174342955115
Morus_020168-R1	ML	87.749628	0	87.749628	-6.471669167251989
Morus_020168-R1	SD	56.311807	0	56.311807	-5.840760478993826
Morus_020168-R1	YL	48.050206	0	48.050206	-5.616187290344198
Morus_020170-R1	FF	0	22.897898	22.897898	4.57881182278629
Morus_020170-R1	FR	0	11.875174	11.875174	3.686520024444644
Morus_020170-R1	MF	0	37.424755	37.424755	5.263964156067901
Morus_020170-R1	ML	0	36.610701	36.610701	5.23307129091724
Morus_020170-R1	SD	4.309127	6.600775	10.909901999999999	0.517671875300358
Morus_020170-R1	YL	0	53.416616	53.416616	5.765975337549634
Morus_020172-R1	FF	0	0	0	0
Morus_020172-R1	FR	0	0	0	0
Morus_020172-R1	MF	0	0	0	0
Morus_020172-R1	ML	0	0	0	0
Morus_020172-R1	SD	0	0	0	0
Morus_020172-R1	YL	0	0	0	0
Morus_020173-R1	FF	0	83.020451	83.020451	6.392668624745561
Morus_020173-R1	FR	0	21.527791	21.527791	4.493633949535304
Morus_020173-R1	MF	0	58.758697	58.758697	5.901076786318857
Morus_020173-R1	ML	0	73.006279	73.006279	6.209575775059528
Morus_020173-R1	SD	0	64.318054	64.318054	6.02940990467291
Morus_020173-R1	YL	0	32.278593	32.278593	5.056522533329323
Morus_020175-R1	FF	0	0	0	0
Morus_020175-R1	FR	0	0	0	0
Morus_020175-R1	MF	0	0	0	0
Morus_020175-R1	ML	0	0	0	0
Morus_020175-R1	SD	0	0	0	0
Morus_020175-R1	YL	0	0	0	0
Morus_020176-R1	FF	0	21.791219	21.791219	4.510406184836031
Morus_020176-R1	FR	0	47.29321	47.29321	5.5937484560406565
Morus_020176-R1	MF	0	13.162427	13.162427	3.8239966146041566
Morus_020176-R1	ML	0	4.94847	4.94847	2.5725186419903383
Morus_020176-R1	SD	0	12.426946	12.426946	3.7470592915592755
Morus_020176-R1	YL	0	2.946953	2.946953	1.9807393398363777
Morus_020179-R1	FF	0	0.714246	0.714246	0.7775741558412891
Morus_020179-R1	FR	0	0.648232	0.648232	0.7209193260723129
Morus_020179-R1	MF	0.291615	0.875533	1.167148	0.5381245467296392
Morus_020179-R1	ML	0	1.598779	1.598779	1.3778339523324175
Morus_020179-R1	SD	0	1.44127	1.44127	1.2876318633778634
Morus_020179-R1	YL	0	0.555402	0.555402	0.6372874989751859
Morus_020182-R1	FF	0	0	0	0
Morus_020182-R1	FR	0	0	0	0
Morus_020182-R1	MF	0	0	0	0
Morus_020182-R1	ML	0	0	0	0
Morus_020182-R1	SD	0	0	0	0
Morus_020182-R1	YL	0	0	0	0
Morus_020193-R1	FF	0.954413	1.906823	2.861236	0.5727078616872752
Morus_020193-R1	FR	0	0	0	0
Morus_020193-R1	MF	0.779955	2.33741	3.1173650000000004	0.9068881640365014
Morus_020193-R1	ML	0	0	0	0
Morus_020193-R1	SD	0	0	0	0
Morus_020193-R1	YL	0.742157	0	0.742157	-0.8008746428317773
Morus_020197-R1	FF	33.456546	15.243915	48.700461000000004	-1.084878706722079
Morus_020197-R1	FR	5.06072	1.729374	6.790094	-1.1509190954033905
Morus_020197-R1	MF	22.78417	3.89296	26.67713	-2.28122228633378
Morus_020197-R1	ML	1.386845	11.374066	12.760911	2.374142847044608
Morus_020197-R1	SD	18.753226	371.048961	389.802187	4.235332298476566
Morus_020197-R1	YL	5.781334	1.48172	7.263054	-1.4502287505206193
Morus_020198-R1	FF	0	0	0	0
Morus_020198-R1	FR	0	0	0	0
Morus_020198-R1	MF	0	0	0	0
Morus_020198-R1	ML	0	0	0	0
Morus_020198-R1	SD	7.559733	0	7.559733	-3.09756579597414
Morus_020198-R1	YL	0	0	0	0
Morus_020201-R1	FF	0	0	0	0
Morus_020201-R1	FR	0	0	0	0
Morus_020201-R1	MF	0	0	0	0
Morus_020201-R1	ML	0	0	0	0
Morus_020201-R1	SD	0	0	0	0
Morus_020201-R1	YL	0	0	0	0
Morus_020205-R1	FF	0	0	0	0
Morus_020205-R1	FR	0	0	0	0
Morus_020205-R1	MF	0	0	0	0
Morus_020205-R1	ML	0	0	0	0
Morus_020205-R1	SD	0	0	0	0
Morus_020205-R1	YL	0	0	0	0
Morus_020206-R1	FF	0	0	0	0
Morus_020206-R1	FR	0	0	0	0
Morus_020206-R1	MF	0	0	0	0
Morus_020206-R1	ML	0	0	0	0
Morus_020206-R1	SD	0	0	0	0
Morus_020206-R1	YL	0	0	0	0
Morus_020207-R1	FF	0	0	0	0
Morus_020207-R1	FR	0	0	0	0
Morus_020207-R1	MF	0	0	0	0
Morus_020207-R1	ML	0	0	0	0
Morus_020207-R1	SD	0	0	0	0
Morus_020207-R1	YL	0	0	0	0
Morus_020209-R1	FF	29.545674000000002	0	29.545674000000002	-4.932896169181101
Morus_020209-R1	FR	44.244599	0	44.244599	-5.499673678000869
Morus_020209-R1	MF	29.879441	0	29.879441	-4.9485747311129344
Morus_020209-R1	ML	19.840638	0	19.840638	-4.381327538787234
Morus_020209-R1	SD	51.422168	0	51.422168	-5.712105114676756
Morus_020209-R1	YL	20.103027	0	20.103027	-4.399378047595734
Morus_020211-R1	FF	0	0	0	0
Morus_020211-R1	FR	0	0	0	0
Morus_020211-R1	MF	0	0	0	0
Morus_020211-R1	ML	0	0	0	0
Morus_020211-R1	SD	0	0	0	0
Morus_020211-R1	YL	0	0	0	0
Morus_020212-R1	FF	0	0	0	0
Morus_020212-R1	FR	0	0	0	0
Morus_020212-R1	MF	0	0	0	0
Morus_020212-R1	ML	0	0	0	0
Morus_020212-R1	SD	0	0	0	0
Morus_020212-R1	YL	0	0	0	0
Morus_020216-R1	FF	0	0	0	0
Morus_020216-R1	FR	0	0	0	0
Morus_020216-R1	MF	0	0	0	0
Morus_020216-R1	ML	0	0	0	0
Morus_020216-R1	SD	0	0	0	0
Morus_020216-R1	YL	0	0	0	0
Morus_020217-R1	FF	0	0	0	0
Morus_020217-R1	FR	0	0	0	0
Morus_020217-R1	MF	0.422377	0	0.422377	-0.5083039009238685
Morus_020217-R1	ML	0	0	0	0
Morus_020217-R1	SD	0	0	0	0
Morus_020217-R1	YL	0	0	0	0
Morus_020225-R1	FF	0	0	0	0
Morus_020225-R1	FR	0	0	0	0
Morus_020225-R1	MF	0	0	0	0
Morus_020225-R1	ML	0	0	0	0
Morus_020225-R1	SD	0	0	0	0
Morus_020225-R1	YL	0	0	0	0
Morus_020226-R1	FF	0	0	0	0
Morus_020226-R1	FR	0	0	0	0
Morus_020226-R1	MF	0	0	0	0
Morus_020226-R1	ML	0	0	0	0
Morus_020226-R1	SD	0	0	0	0
Morus_020226-R1	YL	0	0	0	0
Morus_020227-R1	FF	3.162301	0	3.162301	-2.057381298447905
Morus_020227-R1	FR	1.91335	0	1.91335	-1.5426790323852335
Morus_020227-R1	MF	2.153552	0	2.153552	-1.656977722498292
Morus_020227-R1	ML	0	0	0	0
Morus_020227-R1	SD	5.317646	0	5.317646	-2.6593871000552256
Morus_020227-R1	YL	0	0	0	0
Morus_020233-R1	FF	0	0	0	0
Morus_020233-R1	FR	0	0	0	0
Morus_020233-R1	MF	0	0	0	0
Morus_020233-R1	ML	0	0	0	0
Morus_020233-R1	SD	3.118801	0	3.118801	-2.042224424033662
Morus_020233-R1	YL	0	0	0	0
Morus_020234-R1	FF	0	0	0	0
Morus_020234-R1	FR	0	0	0	0
Morus_020234-R1	MF	0	0	0	0
Morus_020234-R1	ML	0	0	0	0
Morus_020234-R1	SD	0	0	0	0
Morus_020234-R1	YL	0	0	0	0
Morus_020235-R1	FF	3.282952	0	3.282952	-2.0986055087138937
Morus_020235-R1	FR	0	0	0	0
Morus_020235-R1	MF	0	0	0	0
Morus_020235-R1	ML	0	0	0	0
Morus_020235-R1	SD	0	0	0	0
Morus_020235-R1	YL	15.317054	0	15.317054	-4.028308701017446
Morus_020240-R1	FF	0	0	0	0
Morus_020240-R1	FR	0	0	0	0
Morus_020240-R1	MF	0	0	0	0
Morus_020240-R1	ML	0	0	0	0
Morus_020240-R1	SD	0	0	0	0
Morus_020240-R1	YL	0	0	0	0
Morus_020242-R1	FF	0	0	0	0
Morus_020242-R1	FR	0	0	0	0
Morus_020242-R1	MF	0	0	0	0
Morus_020242-R1	ML	0	0	0	0
Morus_020242-R1	SD	0	0	0	0
Morus_020242-R1	YL	0	0	0	0
Morus_020246-R1	FF	0	0	0	0
Morus_020246-R1	FR	0	0	0	0
Morus_020246-R1	MF	0	0	0	0
Morus_020246-R1	ML	0	0	0	0
Morus_020246-R1	SD	0	0	0	0
Morus_020246-R1	YL	0	0	0	0
Morus_020248-R1	FF	0	0	0	0
Morus_020248-R1	FR	0	0	0	0
Morus_020248-R1	MF	0	0	0	0
Morus_020248-R1	ML	0	0	0	0
Morus_020248-R1	SD	0	0	0	0
Morus_020248-R1	YL	2.438273	0	2.438273	-1.7816840998216783
Morus_020249-R1	FF	0	19.57838	19.57838	4.363057507733498
Morus_020249-R1	FR	0	15.678391	15.678391	4.059908210511222
Morus_020249-R1	MF	0	19.764256	19.764256	4.376030274651998
Morus_020249-R1	ML	0	8.593044	8.593044	3.261988674146438
Morus_020249-R1	SD	0	41.830948	41.830948	5.420581704401233
Morus_020249-R1	YL	0	8.059903	8.059903	3.1794956041160902
Morus_020250-R1	FF	0	0	0	0
Morus_020250-R1	FR	0	0	0	0
Morus_020250-R1	MF	0	0	0	0
Morus_020250-R1	ML	0	0	0	0
Morus_020250-R1	SD	0	0	0	0
Morus_020250-R1	YL	0	0	0	0
Morus_020251-R1	FF	0	26.22149	26.22149	4.766674131486029
Morus_020251-R1	FR	0	17.848472	17.848472	4.236375667326963
Morus_020251-R1	MF	0	11.607076	11.607076	3.6561618004139227
Morus_020251-R1	ML	0	13.043235	13.043235	3.8118034080837693
Morus_020251-R1	SD	0	24.251365	24.251365	4.6582894718806545
